0,Female,Male,Mag,Paladyn,Tancerz ostrzy,Tropiciel,Wojownik,Łowca
https://Data/Skins/paid/kuf_tanckicod.gif,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.0
https://Data/Skins/paid/kuf_out-kre-smom.gif,0.10989010989010989,0.8901098901098901,0.25274725274725274,0.1978021978021978,0.10989010989010989,0.08791208791208792,0.2967032967032967,0.054945054945054944
https://Data/Skins/trop/90/f_tr19.gif,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://Data/Skins/clan/fobos_73m.gif,0.0,1.0,0.2,0.6,0.0,0.0,0.2,0.0
https://Data/Skins/paid/kuf_tropkxv.gif,0.48484848484848486,0.5151515151515151,0.22727272727272727,0.12121212121212122,0.06060606060606061,0.2727272727272727,0.09090909090909091,0.22727272727272727
https://Data/Skins/clan/classic_8161m.gif,0.0,1.0,0.19047619047619047,0.19047619047619047,0.0,0.19047619047619047,0.23809523809523808,0.19047619047619047
https://Data/Skins/clan/jaruna_47m.gif,0.0,1.0,0.30434782608695654,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.30434782608695654,0.08695652173913043
https://Data/Skins/paid/h19_m3.gif,0.07692307692307693,0.9230769230769231,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,0.38461538461538464,0.07692307692307693
https://Data/Skins/paid/female_16.gif,1.0,0.0,0.125,0.0,0.125,0.0,0.5,0.25
https://Data/Skins/paid/gw20-k2.gif,0.4444444444444444,0.5555555555555556,0.12698412698412698,0.15873015873015872,0.06349206349206349,0.2698412698412698,0.1111111111111111,0.2698412698412698
https://Data/Skins/paid/kuf_lansjer-o.gif,0.40350877192982454,0.5964912280701754,0.2631578947368421,0.14035087719298245,0.10526315789473684,0.10526315789473684,0.2719298245614035,0.11403508771929824
https://Data/Skins/vip/5639234.gif,0.0,1.0,0.0,0.0,0.5,0.0,0.25,0.25
https://Data/Skins/clan/unia_1130m.gif,0.0,1.0,0.1875,0.0625,0.0625,0.1875,0.375,0.125
https://Data/Skins/vip/3767341_3.gif,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
https://Data/Skins/clan/ataentsic_63m.gif,0.0,1.0,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693
https://Data/Skins/vip/6417907.gif,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
https://Data/Skins/vip/830637.gif,0.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0
https://Data/Skins/clan/pandora_21404m.gif,0.0,1.0,0.22058823529411764,0.17647058823529413,0.10294117647058823,0.16176470588235295,0.22058823529411764,0.11764705882352941
https://Data/Skins/vip/6781446.gif,0.0,1.0,0.0,0.4,0.0,0.0,0.6,0.0
https://Data/Skins/vip/4220809.gif,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
https://Data/Skins/vip/8432475.gif,0.0,1.0,0.25,0.0,0.25,0.0,0.5,0.0
https://Data/Skins/paid/kuf_chrobry_out.gif,0.04424778761061947,0.9557522123893806,0.168141592920354,0.28761061946902655,0.09734513274336283,0.10176991150442478,0.28761061946902655,0.05752212389380531
https://Data/Skins/paid/kuf_demon.gif,0.4025974025974026,0.5974025974025974,0.3116883116883117,0.19480519480519481,0.08441558441558442,0.11038961038961038,0.17532467532467533,0.12337662337662338
https://Data/Skins/paid/kuf_dleg-magog.gif,0.7368421052631579,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.0,0.21052631578947367,0.21052631578947367,0.21052631578947367
https://Data/Skins/paid/kuf_mleg-magog.gif,0.052980132450331126,0.9470198675496688,0.23841059602649006,0.17218543046357615,0.152317880794702,0.11258278145695365,0.2251655629139073,0.09933774834437085
https://Data/Skins/paid/kuf_necrom_2.gif,0.030303030303030304,0.9696969696969697,0.4393939393939394,0.10606060606060606,0.06060606060606061,0.12121212121212122,0.16666666666666666,0.10606060606060606
https://Data/Skins/paid/kuf_necrom_3.gif,0.0,1.0,0.36363636363636365,0.13636363636363635,0.12121212121212122,0.07575757575757576,0.21212121212121213,0.09090909090909091
https://Data/Skins/paid/kuf_necrom_1.gif,0.032467532467532464,0.9675324675324676,0.3961038961038961,0.14935064935064934,0.09090909090909091,0.12987012987012986,0.15584415584415584,0.07792207792207792
https://Data/Skins/vip/256448.gif,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
https://Data/Skins/clan/majuna_7940m.gif,0.0,1.0,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.0
https://Data/Skins/clan/tempest_269m.gif,0.0,1.0,0.14285714285714285,0.35714285714285715,0.023809523809523808,0.047619047619047616,0.3333333333333333,0.09523809523809523
https://Data/Skins/clan/telawel_13036m.gif,0.0,1.0,0.3793103448275862,0.2413793103448276,0.034482758620689655,0.06896551724137931,0.2413793103448276,0.034482758620689655
https://Data/Skins/paid/smok-lodowy.gif,0.35714285714285715,0.6428571428571429,0.42857142857142855,0.17857142857142858,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.14285714285714285
https://Data/Skins/paid/smok-jadowity.gif,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.0,0.0,0.6666666666666666,0.0
https://Data/Skins/paid/smok-luskowy.gif,0.75,0.25,0.75,0.0,0.0,0.0,0.25,0.0
https://Data/Skins/vip/794149.gif,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/vip/8952032.gif,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
https://Data/Skins/vip/3441616.gif,0.2,0.8,0.2,0.2,0.0,0.0,0.6,0.0
https://Data/Skins/paid/kuf_bandit-m.gif,0.027624309392265192,0.9723756906077348,0.2265193370165746,0.1712707182320442,0.11049723756906077,0.15469613259668508,0.16022099447513813,0.17679558011049723
https://Data/Skins/vip/7183560.gif,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/pal/100/m_pal24.gif,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/clan/tarhuna_12358m.gif,0.0,1.0,0.18181818181818182,0.30303030303030304,0.06060606060606061,0.21212121212121213,0.18181818181818182,0.06060606060606061
https://Data/Skins/spec/maj-nosacz1.gif,0.06363636363636363,0.9363636363636364,0.17272727272727273,0.21818181818181817,0.11818181818181818,0.1,0.3,0.09090909090909091
https://Data/Skins/clan/majuna_1642m.gif,0.0,1.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.39285714285714285,0.14285714285714285
https://Data/Skins/noob/hf.gif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://Data/Skins/vip/7217905.gif,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
https://Data/Skins/clan/hutena_11966f.gif,1.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0
https://Data/Skins/clan/hutena_11966m.gif,0.0,1.0,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.0,0.35294117647058826,0.17647058823529413
https://Data/Skins/vip/8666797.gif,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
https://Data/Skins/vip/8500200_2.gif,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
https://Data/Skins/vip/8500200.gif,0.0,1.0,0.25,0.0,0.25,0.0,0.5,0.0
https://Data/Skins/vip/6349089_2.gif,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/paid/female_9.gif,0.6796875,0.3203125,0.28125,0.1640625,0.15625,0.1953125,0.1171875,0.0859375
https://Data/Skins/paid/kuf_female_9.gif,0.41361256544502617,0.5863874345549738,0.2617801047120419,0.18848167539267016,0.09947643979057591,0.193717277486911,0.16753926701570682,0.08900523560209424
https://Data/Skins/paid/kuf_xiii-low-f.gif,0.42857142857142855,0.5714285714285714,0.22448979591836735,0.12244897959183673,0.10204081632653061,0.24489795918367346,0.10204081632653061,0.20408163265306123
https://Data/Skins/paid/kuf_v-out-m_17.gif,0.07166666666666667,0.9283333333333333,0.13,0.25166666666666665,0.13,0.08666666666666667,0.31,0.09166666666666666
https://Data/Skins/paid/male_17.gif,0.04297994269340974,0.9570200573065902,0.10315186246418338,0.27793696275071633,0.2507163323782235,0.07736389684813753,0.22492836676217765,0.0659025787965616
https://Data/Skins/vip/3767341_2.gif,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/vip/7252347.gif,1.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
https://Data/Skins/vip/6043375.gif,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.25
https://Data/Skins/vip/351645.gif,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.25
https://Data/Skins/clan/katahha_15755m.gif,0.0,1.0,0.21212121212121213,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.15151515151515152,0.2727272727272727
https://Data/Skins/spec/wielk_3m.gif,1.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.25
https://Data/Skins/paid/kuf_tropuszod.gif,0.22580645161290322,0.7741935483870968,0.16129032258064516,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.25806451612903225,0.25806451612903225
https://Data/Skins/clan/zemyna_2476m.gif,0.0,1.0,0.2682926829268293,0.34146341463414637,0.04878048780487805,0.024390243902439025,0.2682926829268293,0.04878048780487805
https://Data/Skins/spec/zlyklaun1a.gif,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
https://Data/Skins/vip/5588658.gif,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
https://Data/Skins/vip/3956962.gif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://Data/Skins/vip/5785055.gif,0.0,1.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
https://Data/Skins/paid/g19-m7.gif,0.0,1.0,0.4,0.06666666666666667,0.0,0.0,0.4666666666666667,0.06666666666666667
https://Data/Skins/clan/unia_198f.gif,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
https://Data/Skins/vip/8068376.gif,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
https://Data/Skins/spec/sp-inferno-m.gif,0.0,1.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666
https://Data/Skins/vip/7340726.gif,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
https://Data/Skins/clan/deimos_187m.gif,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
https://Data/Skins/vip/5076387.gif,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
https://Data/Skins/clan/zorza_8803f.gif,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
https://Data/Skins/vip/6830377.gif,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
https://Data/Skins/vip/6051264.gif,0.2,0.8,0.2,0.2,0.2,0.0,0.0,0.4
https://Data/Skins/vip/6590409.gif,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
https://Data/Skins/vip/9181440.gif,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
https://Data/Skins/vip/5802224_2.gif,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
https://Data/Skins/clan/badzior_125f.gif,1.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
https://Data/Skins/spec/gwiazdka17-4m.gif,0.019230769230769232,0.9807692307692307,0.2032967032967033,0.2087912087912088,0.1401098901098901,0.15934065934065933,0.1620879120879121,0.12637362637362637
https://Data/Skins/vip/6399663.gif,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
https://Data/Skins/paid/male_16.gif,0.041666666666666664,0.9583333333333334,0.07183908045977011,0.39798850574712646,0.07471264367816093,0.05747126436781609,0.3635057471264368,0.034482758620689655
https://Data/Skins/paid/w19-mag-m.gif,0.14285714285714285,0.8571428571428571,0.5,0.2857142857142857,0.0,0.0,0.21428571428571427,0.0
https://Data/Skins/vip/673320_2.gif,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
https://Data/Skins/vip/1821535.gif,0.0,1.0,0.0,0.25,0.25,0.0,0.5,0.0
https://Data/Skins/vip/7794425.gif,0.0,1.0,0.0,0.2,0.0,0.2,0.6,0.0
https://Data/Skins/clan/telawel_17287m.gif,0.0,1.0,0.0,0.4,0.0,0.2,0.2,0.2
https://Data/Skins/vip/6526540.gif,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/clan/syberia_1942m.gif,0.0,1.0,0.1,0.3,0.2,0.2,0.2,0.0
https://Data/Skins/vip/3610747.gif,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
https://Data/Skins/vip/3544123.gif,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
https://Data/Skins/spec/sylw17-km.gif,0.11764705882352941,0.8823529411764706,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.0,0.35294117647058826,0.23529411764705882
https://Data/Skins/vip/1361828.gif,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
https://Data/Skins/vip/4597479.gif,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.5
https://Data/Skins/clan/hypnos_61m.gif,0.0,1.0,0.22033898305084745,0.1864406779661017,0.06779661016949153,0.11864406779661017,0.2542372881355932,0.15254237288135594
https://Data/Skins/vip/6971748.gif,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/vip/6420180.gif,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
https://Data/Skins/spec/sunny-m01_sw.gif,0.0,1.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3333333333333333
https://Data/Skins/paid/19wlk-m5.gif,0.0,1.0,0.125,0.375,0.25,0.0,0.25,0.0
https://Data/Skins/spec/para-02.gif,0.4,0.6,0.2,0.2,0.2,0.2,0.06666666666666667,0.13333333333333333
https://Data/Skins/vip/7699685.gif,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0
https://Data/Skins/clan/gefion_493m.gif,0.0,1.0,0.23076923076923078,0.3076923076923077,0.0,0.0,0.3076923076923077,0.15384615384615385
https://Data/Skins/paid/gw20-m5.gif,0.03296703296703297,0.967032967032967,0.17582417582417584,0.2673992673992674,0.16117216117216118,0.08791208791208792,0.2564102564102564,0.05128205128205128
https://Data/Skins/spec/maj-nosacz3.gif,0.09523809523809523,0.9047619047619048,0.38095238095238093,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.2857142857142857,0.09523809523809523
https://Data/Skins/clan/jaruna_8072m.gif,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
https://Data/Skins/paid/kuf_palniem.gif,0.028901734104046242,0.9710982658959537,0.14450867052023122,0.2947976878612717,0.09248554913294797,0.057803468208092484,0.34104046242774566,0.06936416184971098
https://Data/Skins/pal/60/m_pal09.gif,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/vip/2162436.gif,0.0,1.0,0.2,0.6,0.0,0.0,0.0,0.2
https://Data/Skins/paid/sz_uzdrowiciela.gif,0.04186046511627907,0.958139534883721,0.2930232558139535,0.20465116279069767,0.09767441860465116,0.13023255813953488,0.20465116279069767,0.06976744186046512
https://Data/Skins/clan/pandora_7954m.gif,0.0,1.0,0.1,0.1,0.0,0.2,0.6,0.0
https://Data/Skins/vip/6971748_2.gif,0.0,1.0,0.0,0.75,0.25,0.0,0.0,0.0
https://Data/Skins/vip/5731804_2.gif,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
https://Data/Skins/vip/992600.gif,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
https://Data/Skins/clan/zorza_1262f.gif,1.0,0.0,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.2,0.13333333333333333,0.2
https://Data/Skins/clan/gefion_5074m.gif,0.0,1.0,0.15555555555555556,0.17777777777777778,0.06666666666666667,0.06666666666666667,0.35555555555555557,0.17777777777777778
https://Data/Skins/clan/zemyna_7758m.gif,0.0,1.0,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,0.3076923076923077,0.07692307692307693
https://Data/Skins/vip/8690766.gif,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
https://Data/Skins/clan/pandora_16439m.gif,0.0,1.0,0.14,0.15,0.15,0.09,0.26,0.21
https://Data/Skins/clan/unia_936m.gif,0.0,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111
https://Data/Skins/clan/fobos_56m.gif,0.0,1.0,0.375,0.125,0.125,0.0,0.25,0.125
https://Data/Skins/vip/8972527.gif,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
https://Data/Skins/vip/8674024.gif,0.0,1.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0
https://Data/Skins/clan/pandora_12189m.gif,0.0,1.0,0.30120481927710846,0.1566265060240964,0.14457831325301204,0.08433734939759036,0.20481927710843373,0.10843373493975904
https://Data/Skins/clan/telawel_15421m.gif,0.0,1.0,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.1111111111111111
https://Data/Skins/clan/jaruna_13311m.gif,0.0,1.0,0.2,0.2,0.1,0.2,0.2,0.1
https://Data/Skins/vip/8078664.gif,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/clan/hutena_2281m.gif,0.0,1.0,0.1875,0.0,0.25,0.3125,0.1875,0.0625
https://Data/Skins/vip/587573.gif,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
https://Data/Skins/clan/brutal_254m.gif,0.0,1.0,0.35294117647058826,0.2647058823529412,0.029411764705882353,0.08823529411764706,0.11764705882352941,0.14705882352941177
https://Data/Skins/vip/467004.gif,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
https://Data/Skins/vip/1544367_2.gif,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/clan/pandora_5863m.gif,0.0,1.0,0.29411764705882354,0.2647058823529412,0.029411764705882353,0.17647058823529413,0.17647058823529413,0.058823529411764705
https://Data/Skins/vip/7250555.gif,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
https://Data/Skins/vip/6582348.gif,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
https://Data/Skins/vip/4007058_2.gif,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
https://Data/Skins/spec/santa-n3.gif,0.10845070422535211,0.8915492957746479,0.21549295774647886,0.18591549295774648,0.11549295774647887,0.1676056338028169,0.1591549295774648,0.1563380281690141
https://Data/Skins/spec/banan_f.gif,0.8518518518518519,0.14814814814814814,0.24074074074074073,0.2222222222222222,0.16666666666666666,0.12962962962962962,0.14814814814814814,0.09259259259259259
https://Data/Skins/paid/kuf_miec-smom.gif,0.04262877442273535,0.9573712255772646,0.13143872113676733,0.325044404973357,0.10479573712255773,0.07460035523978685,0.3037300177619893,0.06039076376554174
https://Data/Skins/paid/wal20-m2.gif,0.12121212121212122,0.8787878787878788,0.19696969696969696,0.24242424242424243,0.16666666666666666,0.13636363636363635,0.21212121212121213,0.045454545454545456
https://Data/Skins/clan/zorza_4120m.gif,0.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
https://Data/Skins/clan/inferno_45m.gif,0.0,1.0,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0
https://Data/Skins/vip/5287147.gif,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.25
https://Data/Skins/clan/katahha_18018m.gif,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
https://Data/Skins/vip/9160265.gif,0.0,1.0,0.0,0.0,0.75,0.0,0.25,0.0
https://Data/Skins/vip/25200.gif,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5
https://Data/Skins/clan/jaruna_4358m.gif,0.0,1.0,0.1875,0.25,0.0,0.1875,0.1875,0.1875
https://Data/Skins/vip/1921220.gif,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
