SkinUrl,LevelMean,LevelStd
Data/Skins/clan/berufs_309f.gif,141.0,74.58552138317464
Data/Skins/clan/berufs_309m.gif,55.0,14.011899704655802
Data/Skins/clan/berufs_923f.gif,55.25,19.591858234759382
Data/Skins/clan/berufs_923m.gif,56.8936170212766,24.47912512871998
Data/Skins/clan/brutal_254f.gif,91.375,48.54434644146084
Data/Skins/clan/brutal_254m.gif,84.02941176470588,39.34500491504234
Data/Skins/clan/brutal_53f.gif,103.0,126.85687473159138
Data/Skins/clan/brutal_53m.gif,115.92,69.24649208925075
Data/Skins/clan/classic_10302f.gif,187.66666666666666,37.87171327873439
Data/Skins/clan/classic_10302m.gif,174.74193548387098,32.112269453627306
Data/Skins/clan/classic_1045f.gif,105.5,48.938737212968626
Data/Skins/clan/classic_1045m.gif,62.0,31.47062122043351
Data/Skins/clan/classic_10676f.gif,351.0,
Data/Skins/clan/classic_10676m.gif,243.66666666666666,66.12362159873983
Data/Skins/clan/classic_12194f.gif,85.0,
Data/Skins/clan/classic_12194m.gif,91.02702702702703,26.411788704716358
Data/Skins/clan/classic_12507m.gif,136.85714285714286,98.76981416645569
Data/Skins/clan/classic_12785f.gif,144.0,
Data/Skins/clan/classic_12785m.gif,230.35294117647058,63.27809768836942
Data/Skins/clan/classic_12823f.gif,63.0,1.9999999999999993
Data/Skins/clan/classic_12823m.gif,63.774193548387096,0.42502371850324194
Data/Skins/clan/classic_13020f.gif,93.2,63.48385621557657
Data/Skins/clan/classic_13020m.gif,173.76470588235293,75.16609060254889
Data/Skins/clan/classic_13199f.gif,213.0,
Data/Skins/clan/classic_13199m.gif,241.33333333333334,76.5397500213669
Data/Skins/clan/classic_13902f.gif,68.5,3.6742346141747673
Data/Skins/clan/classic_13902m.gif,70.0,0.0
Data/Skins/clan/classic_14144f.gif,86.0,4.08248290463863
Data/Skins/clan/classic_14144m.gif,88.43478260869566,4.175971165832639
Data/Skins/clan/classic_14757f.gif,58.25,19.120233610846217
Data/Skins/clan/classic_14757m.gif,67.95833333333333,9.014380620487161
Data/Skins/clan/classic_16444f.gif,74.83333333333333,5.671566509057852
Data/Skins/clan/classic_16444m.gif,76.92592592592592,5.068195900575441
Data/Skins/clan/classic_17607f.gif,31.333333333333332,27.061657993059725
Data/Skins/clan/classic_17607m.gif,52.666666666666664,34.32288749596406
Data/Skins/clan/classic_18120f.gif,112.0,8.54400374531753
Data/Skins/clan/classic_18120m.gif,116.5,12.59535061611455
Data/Skins/clan/classic_18334f.gif,58.666666666666664,24.90649179096352
Data/Skins/clan/classic_18334m.gif,63.0,
Data/Skins/clan/classic_18740m.gif,63.0,
Data/Skins/clan/classic_19738f.gif,84.33333333333333,2.6457513110645907
Data/Skins/clan/classic_19738m.gif,83.23076923076923,2.2681744607977996
Data/Skins/clan/classic_19844f.gif,58.142857142857146,12.13024555163073
Data/Skins/clan/classic_19844m.gif,63.44444444444444,1.1208970766356103
Data/Skins/clan/classic_20079f.gif,46.0,1.7320508075688772
Data/Skins/clan/classic_20079m.gif,43.733333333333334,4.101583658265076
Data/Skins/clan/classic_20202f.gif,101.5,2.1213203435596424
Data/Skins/clan/classic_20202m.gif,100.25,3.8641710859922065
Data/Skins/clan/classic_20248f.gif,60.0,
Data/Skins/clan/classic_20248m.gif,44.0,10.41633332799983
Data/Skins/clan/classic_20869f.gif,146.0,
Data/Skins/clan/classic_20869m.gif,174.0,66.09084656743323
Data/Skins/clan/classic_21372f.gif,101.33333333333333,10.066445913694333
Data/Skins/clan/classic_21372m.gif,96.61111111111111,9.400493659683608
Data/Skins/clan/classic_21766f.gif,51.9,4.121757985239902
Data/Skins/clan/classic_21766m.gif,53.81481481481482,2.842493989399464
Data/Skins/clan/classic_22156f.gif,80.75,77.58167739013295
Data/Skins/clan/classic_22156m.gif,102.4,42.84130924444044
Data/Skins/clan/classic_3150f.gif,162.5,154.10926859428886
Data/Skins/clan/classic_3150m.gif,163.55,72.20327664237085
Data/Skins/clan/classic_415f.gif,115.0,
Data/Skins/clan/classic_415m.gif,227.66666666666666,92.1534951408066
Data/Skins/clan/classic_6368m.gif,113.0,
Data/Skins/clan/classic_7738f.gif,249.33333333333334,44.6579593503032
Data/Skins/clan/classic_7738m.gif,182.33333333333334,84.87995087537492
Data/Skins/clan/classic_7890f.gif,187.75,118.65742005173269
Data/Skins/clan/classic_7890m.gif,172.46666666666667,84.16638849553277
Data/Skins/clan/classic_8145f.gif,46.42857142857143,36.18865910225257
Data/Skins/clan/classic_8145m.gif,72.88888888888889,31.286756161531212
Data/Skins/clan/classic_8161f.gif,234.0,64.33246976967904
Data/Skins/clan/classic_8161m.gif,209.85714285714286,67.28171052692234
Data/Skins/clan/concordia_4f.gif,47.0,
Data/Skins/clan/deimos_110f.gif,179.5,6.363961030678928
Data/Skins/clan/deimos_110m.gif,172.83333333333334,8.54205283679905
Data/Skins/clan/deimos_1373m.gif,243.0,
Data/Skins/clan/deimos_187m.gif,84.0,2.8284271247461903
Data/Skins/clan/deimos_341m.gif,162.5,3.5355339059327378
Data/Skins/clan/deimos_731f.gif,156.5,79.90306627407988
Data/Skins/clan/deimos_731m.gif,103.0,
Data/Skins/clan/deimos_90f.gif,64.0,0.0
Data/Skins/clan/destiny_170f.gif,88.0,
Data/Skins/clan/destiny_170m.gif,84.0,
Data/Skins/clan/destiny_176m.gif,112.5,41.71930009000631
Data/Skins/clan/dream_156f.gif,160.3,88.98570422014737
Data/Skins/clan/dream_156m.gif,173.11111111111111,65.08445995861513
Data/Skins/clan/dream_331f.gif,224.0,99.00505037623081
Data/Skins/clan/dream_331m.gif,168.1764705882353,90.06194763475142
Data/Skins/clan/dream_392f.gif,190.0,
Data/Skins/clan/dream_392m.gif,173.1851851851852,66.127520767446
Data/Skins/clan/erebos_1f.gif,178.33333333333334,88.68746623208189
Data/Skins/clan/erebos_1m.gif,178.6153846153846,88.62048151296484
Data/Skins/clan/ertill_156f.gif,200.0,19.79898987322333
Data/Skins/clan/ertill_156m.gif,160.44444444444446,72.36385684703225
Data/Skins/clan/ertill_204f.gif,83.0,
Data/Skins/clan/ertill_204m.gif,167.76470588235293,80.42351134133966
Data/Skins/clan/febris_100f.gif,138.6,65.60860377182927
Data/Skins/clan/febris_100m.gif,173.5625,86.04647484547716
Data/Skins/clan/febris_142f.gif,177.66666666666666,44.021207010561014
Data/Skins/clan/febris_142m.gif,148.69230769230768,65.1963503776408
Data/Skins/clan/febris_197f.gif,262.5,68.58935777509511
Data/Skins/clan/febris_197m.gif,155.52631578947367,85.09626471829328
Data/Skins/clan/febris_230m.gif,139.05555555555554,77.6988698700629
Data/Skins/clan/fobos_1061f.gif,45.125,11.30660363302286
Data/Skins/clan/fobos_1061m.gif,50.55172413793103,7.835752342840163
Data/Skins/clan/fobos_1472f.gif,118.0,
Data/Skins/clan/fobos_1472m.gif,112.14285714285714,55.6055647932726
Data/Skins/clan/fobos_1713f.gif,71.71428571428571,2.9277002188455987
Data/Skins/clan/fobos_1713m.gif,71.0,6.424951361683606
Data/Skins/clan/fobos_200f.gif,57.285714285714285,15.978006862456382
Data/Skins/clan/fobos_200m.gif,59.15555555555556,7.651368135401299
Data/Skins/clan/fobos_21f.gif,86.42857142857143,3.3094381626464866
Data/Skins/clan/fobos_21m.gif,81.36666666666666,13.291125723147223
Data/Skins/clan/fobos_261f.gif,210.0,
Data/Skins/clan/fobos_261m.gif,183.64285714285714,66.17297512854199
Data/Skins/clan/fobos_280f.gif,147.6,100.28110490017548
Data/Skins/clan/fobos_280m.gif,206.2,86.97283302394217
Data/Skins/clan/fobos_29f.gif,100.0,56.290911048469155
Data/Skins/clan/fobos_29m.gif,89.47826086956522,62.546615027380966
Data/Skins/clan/fobos_433f.gif,200.5,130.8147545195113
Data/Skins/clan/fobos_433m.gif,154.92307692307693,72.89314272556958
Data/Skins/clan/fobos_503f.gif,105.57142857142857,8.676734079462982
Data/Skins/clan/fobos_503m.gif,114.26086956521739,33.29921837917568
Data/Skins/clan/fobos_56f.gif,86.4,98.68282525343506
Data/Skins/clan/fobos_56m.gif,115.0,84.33945018283471
Data/Skins/clan/fobos_595f.gif,93.0,0.0
Data/Skins/clan/fobos_595m.gif,86.7,3.0203016773531455
Data/Skins/clan/fobos_596f.gif,58.0,
Data/Skins/clan/fobos_596m.gif,224.0,
Data/Skins/clan/fobos_73f.gif,66.33333333333333,7.767453465154029
Data/Skins/clan/fobos_73m.gif,63.4,27.254357449773053
Data/Skins/clan/fobos_759f.gif,57.75,11.84271928232701
Data/Skins/clan/fobos_759m.gif,61.21875,7.430253653465588
Data/Skins/clan/gefion_2149f.gif,86.33333333333333,3.5118845842842483
Data/Skins/clan/gefion_2149m.gif,90.84444444444445,33.77327854139043
Data/Skins/clan/gefion_2930f.gif,189.5,202.93964620053913
Data/Skins/clan/gefion_2930m.gif,165.26315789473685,92.03914753170291
Data/Skins/clan/gefion_2971f.gif,87.06666666666666,67.55047495515237
Data/Skins/clan/gefion_2971m.gif,83.07407407407408,69.14974048893177
Data/Skins/clan/gefion_34m.gif,34.0,
Data/Skins/clan/gefion_3591f.gif,93.0,0.0
Data/Skins/clan/gefion_3591m.gif,93.0,2.263846284534354
Data/Skins/clan/gefion_4101f.gif,118.66666666666667,14.640127503998498
Data/Skins/clan/gefion_4101m.gif,112.54166666666667,12.514267220175979
Data/Skins/clan/gefion_4629f.gif,126.0,60.90771708084288
Data/Skins/clan/gefion_4629m.gif,129.0344827586207,46.52148716961773
Data/Skins/clan/gefion_4784f.gif,55.72727272727273,11.27910376839321
Data/Skins/clan/gefion_4784m.gif,62.3235294117647,3.1210001139426358
Data/Skins/clan/gefion_493f.gif,78.0,50.65570056765576
Data/Skins/clan/gefion_493m.gif,59.15384615384615,46.432470954864755
Data/Skins/clan/gefion_5074f.gif,92.83333333333333,7.93515385274077
Data/Skins/clan/gefion_5074m.gif,91.82222222222222,29.806412434612493
Data/Skins/clan/gefion_5156f.gif,83.0,
Data/Skins/clan/gefion_5156m.gif,75.44897959183673,7.059453544980766
Data/Skins/clan/gefion_5446f.gif,146.0,64.96922348312314
Data/Skins/clan/gefion_5446m.gif,154.625,64.61714168856435
Data/Skins/clan/gefion_5584f.gif,50.0,
Data/Skins/clan/gefion_5584m.gif,46.0,10.14889156509222
Data/Skins/clan/gefion_6563f.gif,94.0,15.874507866387544
Data/Skins/clan/gefion_6563m.gif,112.625,72.97541171028577
Data/Skins/clan/gefion_7435f.gif,119.6,4.722287581247038
Data/Skins/clan/gefion_7435m.gif,117.25,12.287321142932871
Data/Skins/clan/gefion_8187f.gif,35.5,17.67766952966369
Data/Skins/clan/gefion_8187m.gif,46.93333333333333,8.770621957638438
Data/Skins/clan/gefion_993f.gif,73.0,4.242640687119285
Data/Skins/clan/gefion_993m.gif,90.0,9.848857801796104
Data/Skins/clan/helios_161f.gif,320.0,
Data/Skins/clan/helios_161m.gif,210.8181818181818,51.42337636098622
Data/Skins/clan/hutena_10091m.gif,77.85714285714286,17.525491637693282
Data/Skins/clan/hutena_1121f.gif,95.0,7.0710678118654755
Data/Skins/clan/hutena_1121m.gif,149.0,52.01922721455981
Data/Skins/clan/hutena_11966f.gif,142.42857142857142,68.83520693864234
Data/Skins/clan/hutena_11966m.gif,110.52941176470588,49.08808109798501
Data/Skins/clan/hutena_12016f.gif,173.66666666666666,109.81954895797621
Data/Skins/clan/hutena_12016m.gif,117.54545454545455,43.16795949859951
Data/Skins/clan/hutena_12636f.gif,71.25,25.583197610932064
Data/Skins/clan/hutena_12636m.gif,74.8695652173913,15.519209058530384
Data/Skins/clan/hutena_12854f.gif,95.5,0.7071067811865476
Data/Skins/clan/hutena_12854m.gif,125.41176470588235,67.09513658188033
Data/Skins/clan/hutena_13360f.gif,86.75,9.429563439877091
Data/Skins/clan/hutena_13360m.gif,86.65,32.048113500600444
Data/Skins/clan/hutena_13456f.gif,61.5,12.767145334803706
Data/Skins/clan/hutena_13456m.gif,66.73913043478261,8.241896247523423
Data/Skins/clan/hutena_13757f.gif,180.33333333333334,74.14400402819727
Data/Skins/clan/hutena_13757m.gif,236.4,68.06488501002973
Data/Skins/clan/hutena_1379f.gif,52.0,
Data/Skins/clan/hutena_14026f.gif,43.166666666666664,7.833687935236294
Data/Skins/clan/hutena_14026m.gif,58.96,51.288790198248975
Data/Skins/clan/hutena_14178f.gif,83.0,0.0
Data/Skins/clan/hutena_14178m.gif,87.0625,4.724251092723247
Data/Skins/clan/hutena_14479m.gif,53.0,
Data/Skins/clan/hutena_15085f.gif,50.0,
Data/Skins/clan/hutena_15085m.gif,54.0,2.4494897427831783
Data/Skins/clan/hutena_1820m.gif,77.75,90.14571537239027
Data/Skins/clan/hutena_2038f.gif,238.92857142857142,109.09520491874852
Data/Skins/clan/hutena_2038m.gif,190.5,85.50619582117733
Data/Skins/clan/hutena_2281f.gif,53.833333333333336,42.69621372752702
Data/Skins/clan/hutena_2281m.gif,132.125,58.79895123781262
Data/Skins/clan/hutena_2571f.gif,198.125,67.87685803823611
Data/Skins/clan/hutena_2571m.gif,223.11111111111111,71.66666666666667
Data/Skins/clan/hutena_3040f.gif,59.833333333333336,25.38043866182511
Data/Skins/clan/hutena_3040m.gif,112.16666666666667,58.60351037754845
Data/Skins/clan/hutena_3566f.gif,57.4,9.864076236526156
Data/Skins/clan/hutena_3566m.gif,53.833333333333336,8.256310717667223
Data/Skins/clan/hutena_4708f.gif,242.8,95.09048322518926
Data/Skins/clan/hutena_4708m.gif,220.25,62.749320894550515
Data/Skins/clan/hutena_5385f.gif,226.0,150.21096276015717
Data/Skins/clan/hutena_5385m.gif,342.0,
Data/Skins/clan/hutena_5694f.gif,138.75,75.86116705315484
Data/Skins/clan/hutena_5694m.gif,146.61111111111111,34.559648161486706
Data/Skins/clan/hutena_6828f.gif,207.4,72.237801738425
Data/Skins/clan/hutena_6828m.gif,147.71428571428572,84.67239388203387
Data/Skins/clan/hutena_7106f.gif,158.25,7.365459931328117
Data/Skins/clan/hutena_7106m.gif,151.83333333333334,35.918617161905466
Data/Skins/clan/hutena_726f.gif,54.0,41.593268686170845
Data/Skins/clan/hutena_726m.gif,123.5,58.039395487646395
Data/Skins/clan/hutena_8391f.gif,175.77777777777777,71.78575377081754
Data/Skins/clan/hutena_8391m.gif,141.53846153846155,43.61183214259644
Data/Skins/clan/hutena_9282f.gif,44.0,
Data/Skins/clan/hutena_9282m.gif,57.0,14.50123147479945
Data/Skins/clan/hypnos_126f.gif,158.55555555555554,19.900446672820635
Data/Skins/clan/hypnos_126m.gif,152.54716981132074,33.12828563544582
Data/Skins/clan/hypnos_138f.gif,263.85714285714283,69.55915605063211
Data/Skins/clan/hypnos_138m.gif,283.12987012987014,52.650373780187344
Data/Skins/clan/hypnos_26f.gif,64.0,0.0
Data/Skins/clan/hypnos_26m.gif,66.60606060606061,6.656478958218983
Data/Skins/clan/hypnos_43f.gif,262.0,15.588457268119896
Data/Skins/clan/hypnos_43m.gif,231.5,70.98463342032684
Data/Skins/clan/hypnos_52f.gif,113.0,8.246211251235321
Data/Skins/clan/hypnos_52m.gif,113.56410256410257,10.49760592204084
Data/Skins/clan/hypnos_61f.gif,172.77777777777777,24.076844569927438
Data/Skins/clan/hypnos_61m.gif,165.94915254237287,43.06747862119018
Data/Skins/clan/hypnos_7f.gif,158.875,70.92538836189559
Data/Skins/clan/hypnos_7m.gif,203.33333333333334,48.16616205041323
Data/Skins/clan/hypnos_9f.gif,294.3333333333333,19.139836293274126
Data/Skins/clan/hypnos_9m.gif,253.86666666666667,69.12693638035273
Data/Skins/clan/illusions_111m.gif,114.0,
Data/Skins/clan/illusions_4m.gif,276.0,57.0
Data/Skins/clan/illusions_8m.gif,166.75,58.908827861365566
Data/Skins/clan/inferno_108f.gif,64.0,
Data/Skins/clan/inferno_108m.gif,101.0909090909091,36.60329036850192
Data/Skins/clan/inferno_45f.gif,264.6666666666667,50.500825075768155
Data/Skins/clan/inferno_45m.gif,210.6153846153846,69.07790102671339
Data/Skins/clan/inferno_94f.gif,83.0,
Data/Skins/clan/inferno_94m.gif,204.7,100.24641861156161
Data/Skins/clan/infinity_1f.gif,157.25,83.70334521391604
Data/Skins/clan/infinity_1m.gif,167.36363636363637,83.38257938835034
Data/Skins/clan/infinity_41f.gif,263.0,
Data/Skins/clan/infinity_41m.gif,122.0,104.19532938988516
Data/Skins/clan/infinity_84f.gif,214.0,
Data/Skins/clan/infinity_84m.gif,151.52941176470588,77.36267806390399
Data/Skins/clan/infinity_93f.gif,155.5,16.263455967290593
Data/Skins/clan/infinity_93m.gif,237.0,54.72528796504542
Data/Skins/clan/invisible_13f.gif,150.0,
Data/Skins/clan/invisible_49m.gif,133.33333333333334,57.49202843293436
Data/Skins/clan/jaruna_10008f.gif,98.0,
Data/Skins/clan/jaruna_10008m.gif,91.54545454545455,7.096124178379232
Data/Skins/clan/jaruna_10237f.gif,66.0,10.346923384727065
Data/Skins/clan/jaruna_10237m.gif,72.3125,7.66355356159852
Data/Skins/clan/jaruna_10494f.gif,63.0,1.7320508075688772
Data/Skins/clan/jaruna_10494m.gif,65.61111111111111,12.547035688765828
Data/Skins/clan/jaruna_11048f.gif,87.5,3.5355339059327378
Data/Skins/clan/jaruna_11048m.gif,85.125,3.4047600949770054
Data/Skins/clan/jaruna_11941f.gif,53.0,8.309240534541622
Data/Skins/clan/jaruna_11941m.gif,60.83098591549296,29.978557058334193
Data/Skins/clan/jaruna_12899f.gif,151.85714285714286,8.952254305081883
Data/Skins/clan/jaruna_12899m.gif,150.78571428571428,8.27918918403085
Data/Skins/clan/jaruna_13041f.gif,149.2,40.91698913654327
Data/Skins/clan/jaruna_13041m.gif,139.55555555555554,40.14333293944563
Data/Skins/clan/jaruna_13119f.gif,55.0,12.058192235986287
Data/Skins/clan/jaruna_13119m.gif,58.529411764705884,13.053340793925244
Data/Skins/clan/jaruna_13311f.gif,147.66666666666666,69.85938257194472
Data/Skins/clan/jaruna_13311m.gif,106.2,57.55538395512814
Data/Skins/clan/jaruna_14313f.gif,85.0,
Data/Skins/clan/jaruna_14313m.gif,85.73333333333333,4.043807729403186
Data/Skins/clan/jaruna_14539f.gif,84.57142857142857,1.618347187425375
Data/Skins/clan/jaruna_14539m.gif,80.97435897435898,10.209611517654846
Data/Skins/clan/jaruna_1574f.gif,90.0,84.8528137423857
Data/Skins/clan/jaruna_1574m.gif,157.4,58.76053097105233
Data/Skins/clan/jaruna_15872f.gif,41.714285714285715,4.572172558506722
Data/Skins/clan/jaruna_15872m.gif,41.81818181818182,4.357686218106541
Data/Skins/clan/jaruna_16f.gif,169.5,173.59819507510247
Data/Skins/clan/jaruna_16m.gif,192.41666666666666,100.22289552731345
Data/Skins/clan/jaruna_2121f.gif,173.66666666666666,102.05635697985697
Data/Skins/clan/jaruna_2121m.gif,161.1290322580645,67.90323602278166
Data/Skins/clan/jaruna_2242f.gif,148.8,62.08623035746332
Data/Skins/clan/jaruna_2242m.gif,138.125,73.74751811804536
Data/Skins/clan/jaruna_3925f.gif,85.0,
Data/Skins/clan/jaruna_3925m.gif,103.0,20.518284528683193
Data/Skins/clan/jaruna_4358f.gif,206.33333333333334,90.69362344362108
Data/Skins/clan/jaruna_4358m.gif,148.0625,99.36697556700281
Data/Skins/clan/jaruna_4791f.gif,76.41666666666667,4.0330077504452575
Data/Skins/clan/jaruna_4791m.gif,75.575,3.1287541552673304
Data/Skins/clan/jaruna_47f.gif,207.16666666666666,86.04979178746842
Data/Skins/clan/jaruna_47m.gif,160.82608695652175,84.9425753478158
Data/Skins/clan/jaruna_4901f.gif,53.90909090909091,18.030277565553703
Data/Skins/clan/jaruna_4901m.gif,65.67857142857143,49.584237019909466
Data/Skins/clan/jaruna_6458f.gif,86.77777777777777,45.08264016719124
Data/Skins/clan/jaruna_6458m.gif,80.47368421052632,65.87055354679664
Data/Skins/clan/jaruna_7692f.gif,68.125,23.393756798403654
Data/Skins/clan/jaruna_7692m.gif,68.17647058823529,14.35372466521167
Data/Skins/clan/jaruna_8072f.gif,47.0,
Data/Skins/clan/jaruna_8072m.gif,69.33333333333333,15.885003409925138
Data/Skins/clan/jaruna_8812f.gif,99.5,27.577164466275352
Data/Skins/clan/jaruna_8812m.gif,66.66666666666667,41.46922919101547
Data/Skins/clan/jaruna_9463f.gif,143.33333333333334,49.52103929981006
Data/Skins/clan/jaruna_9463m.gif,148.0,43.00739894060513
Data/Skins/clan/jaruna_9471f.gif,51.333333333333336,12.50333288900737
Data/Skins/clan/jaruna_9471m.gif,60.2,28.569214199904064
Data/Skins/clan/katahha_11061m.gif,50.0,22.464787260658994
Data/Skins/clan/katahha_11231f.gif,66.0,
Data/Skins/clan/katahha_11231m.gif,169.5,28.991378028648448
Data/Skins/clan/katahha_12021f.gif,80.75,7.4105780251385704
Data/Skins/clan/katahha_12021m.gif,86.53191489361703,12.659162455690186
Data/Skins/clan/katahha_12458f.gif,144.0,
Data/Skins/clan/katahha_12458m.gif,161.375,14.379370791096038
Data/Skins/clan/katahha_12500m.gif,126.25,58.693412463978156
Data/Skins/clan/katahha_1317f.gif,242.0,
Data/Skins/clan/katahha_1317m.gif,306.0,67.85720300749215
Data/Skins/clan/katahha_13200f.gif,101.0,0.0
Data/Skins/clan/katahha_13200m.gif,102.5,11.444649404852909
Data/Skins/clan/katahha_13287f.gif,117.75,121.37922666859707
Data/Skins/clan/katahha_13287m.gif,111.63636363636364,45.304023501831985
Data/Skins/clan/katahha_13603m.gif,127.4,9.476286192385707
Data/Skins/clan/katahha_14092f.gif,61.0,
Data/Skins/clan/katahha_14092m.gif,91.0,
Data/Skins/clan/katahha_14248m.gif,56.8,6.250333324444918
Data/Skins/clan/katahha_15039f.gif,70.0,
Data/Skins/clan/katahha_15039m.gif,90.4,4.788875998951459
Data/Skins/clan/katahha_15187f.gif,75.3076923076923,44.27637559576705
Data/Skins/clan/katahha_15187m.gif,57.083333333333336,30.66163260959394
Data/Skins/clan/katahha_15674f.gif,173.0,64.50581369148055
Data/Skins/clan/katahha_15674m.gif,163.0,64.32340165134303
